file_name,location,date,x_coordiate,y_coordiate,long_axis,short_axis,angle
BMGMC_003_6_24_15_layer1,3,6/24/2015,250.1926137,990.6762428,270.2281067,100.3775916,-1.331524618
BMGMC_003_6_24_15_layer1,3,6/24/2015,524.5724249,1040.746781,128.5785397,27.69649516,1.371152684
BMGMC_003_6_24_15_layer1,3,6/24/2015,718.8438086,1092.110069,159.9906702,38.18285047,1.40510763
BMGMC_003_6_24_15_layer1,3,6/24/2015,1170.833404,1118.837305,189.6076374,47.76975425,-1.414037153
BMGMC_003_6_24_15_layer1,3,6/24/2015,1573.501219,1362.240085,404.1022456,93.07464091,-1.375869038
BMGMC_003_6_24_15_layer1,3,6/24/2015,1190.993613,1380.496618,390.2534702,97.31454254,-1.325141803
BMGMC_003_6_24_15_layer1,3,6/24/2015,821,1426,162.3494914,105.1624298,1.570796327
BMGMC_003_6_24_15_layer1,3,6/24/2015,343.9878859,1508.715241,291.7126389,83.2317784,1.276655763
BMGMC_003_6_24_15_layer2,3,6/24/2015,745.5,434,412.5698466,41.99458267,1.570796327
BMGMC_003_6_24_15_layer2,3,6/24/2015,612.6432334,292.215863,114.0547183,82.65879515,1.063574267
BMGMC_003_6_24_15_layer2,3,6/24/2015,1033.083854,588.5218904,511.5774168,195.8707907,-1.419381234
BMGMC_003_6_24_15_layer2,3,6/24/2015,191.5023422,578.5035354,271.5251747,79.58187381,1.309364189
BMGMC_003_6_24_15_layer2,3,6/24/2015,1599.100239,564.8315587,181.200689,57.41419452,-1.371538324
BMGMC_003_6_24_15_layer2,3,6/24/2015,1255.479682,1044.334872,382.0726793,68.76341859,1.407287949
BMGMC_003_6_24_15_layer2,3,6/24/2015,486.5082214,1168.939681,265.1479952,83.89115575,1.222636116
BMGMC_003_6_24_15_layer2,3,6/24/2015,421.9293987,1353.06946,320.8336212,88.66119827,1.455471889
BMGMC_003_6_24_15_layer2,3,6/24/2015,971.7656618,1464.237639,349.3023216,86.97278822,1.472496547
BMGMC_003_6_24_15_layer2,3,6/24/2015,1286.605531,1503.621468,401.2233794,87.36293695,-1.543527951
BMGMC_003_6_24_15_layer3,3,6/24/2015,1105.123525,819.0941188,217.3781935,44.67447643,1.501173661
BMGMC_003_6_24_15_layer3,3,6/24/2015,1145.131089,1019.23787,210.76125,47.90853772,-1.409297911
BMGMC_003_6_24_15_layer3,3,6/24/2015,1391.052523,1170.79348,440.0154025,123.3007867,1.497607958
BMGMC_003_6_24_15_layer3,3,6/24/2015,1731.514695,1475.982451,208.2539104,86.74956183,-1.296430674
BMGMC_003_6_24_15_layer3,3,6/24/2015,1086.5,1562.5,324.4830911,62.77762043,1.570796327
BMGMC_003_6_24_15_layer4,3,6/24/2015,1309.611104,849.1051475,244.0780303,89.00901975,1.559559674
BMGMC_004_6_24_15_layer1,4,6/24/2015,674.7416704,366.2113452,433.971418,77.93395027,-1.530869971
BMGMC_004_6_24_15_layer1,4,6/24/2015,536.4642595,378.8753799,385.9470755,94.42964213,-1.457205268
BMGMC_004_6_24_15_layer1,4,6/24/2015,209.7047146,509.7521641,296.6627138,169.9368667,-1.380111177
BMGMC_004_6_24_15_layer1,4,6/24/2015,1029.711098,622.1884615,313.7418195,124.2447573,-1.39613937
BMGMC_004_6_24_15_layer1,4,6/24/2015,357.0044968,633.0553533,139.8435221,63.78203874,-1.267736317
BMGMC_004_6_24_15_layer1,4,6/24/2015,456.5008333,932.4975278,581.1446382,178.4663492,-1.452362977
BMGMC_004_6_24_15_layer1,4,6/24/2015,240.1938454,1342.964377,352.4343809,126.2624945,-1.434213578
BMGMC_004_6_24_15_layer2,4,6/24/2015,605.2428946,185.2299205,233.6918282,107.4023112,1.350245484
BMGMC_004_6_24_15_layer2,4,6/24/2015,1201.500012,424.9999419,501.514933,163.8406092,-1.442673746
BMGMC_004_6_24_15_layer2,4,6/24/2015,925.9832388,706.9950337,335.9109587,100.7491143,-1.489718019
BMGMC_004_6_24_15_layer2,4,6/24/2015,621.4963461,887.9585738,473.7371506,86.61670485,-1.384586661
BMGMC_004_6_24_15_layer2,4,6/24/2015,285,1108,121.4428299,71.02943969,-1.531878591
BMGMC_005_6_24_15_layer1,5,6/24/2015,1167.252361,249.738786,348.2801727,88.26832062,1.481006636
BMGMC_005_6_24_15_layer1,5,6/24/2015,1502.287441,558.9798862,277.3640737,88.32468592,1.326183101
BMGMC_005_6_24_15_layer1,5,6/24/2015,541,564,139.8888712,113.9383207,1.570796327
BMGMC_005_6_24_15_layer1,5,6/24/2015,722.5454823,811.4966543,521.1864717,203.7191639,1.474862485
BMGMC_005_6_24_15_layer1,5,6/24/2015,976.0128998,742.5060615,296.9410708,115.9254182,1.570756221
BMGMC_005_6_24_15_layer1,5,6/24/2015,448.5204791,938.5941615,401.1115954,101.7788354,1.432907386
BMGMC_005_6_24_15_layer1,5,6/24/2015,243.4991741,1146.487213,562.5583587,212.7336863,1.376734484
BMGMC_005_6_24_15_layer1,5,6/24/2015,1257.453271,1448.377322,571.9608188,106.1366326,-1.532759728
BMGMC_005_6_24_15_layer1,5,6/24/2015,905.5163864,1495.529719,457.7701127,63.52791128,1.290872456
BMGMC_005_6_24_15_layer2,5,6/24/2015,877.1248894,665.6483062,328.2383918,111.8158205,-1.425776398
BMGMC_005_6_24_15_layer2,5,6/24/2015,582.9961181,1042.023565,566.2459033,148.1414648,1.343444214
BMGMC_005_6_24_15_layer2,5,6/24/2015,1044.713206,1062.298316,405.1064801,165.9154701,-1.549587988
BMGMC_005_6_24_15_layer3,5,6/24/2015,906.0327502,1159.512541,270.1396019,134.166375,1.090689761
BMGMC_005_6_24_15_layer4,5,6/24/2015,880.6079233,975.0864937,130.854838,103.5266032,-1.096254147
BMGMC_013_baseline_7_1_15_layer1,13,7/1/2015,1294.180366,226.917159,232.1347437,96.08959867,1.438882797
BMGMC_013_baseline_7_1_15_layer1,13,7/1/2015,653.499036,362.2705651,399.894783,169.6774754,1.497584474
BMGMC_013_baseline_7_1_15_layer1,13,7/1/2015,829.5,361,216.2581951,73.15844377,1.570796327
BMGMC_013_baseline_7_1_15_layer1,13,7/1/2015,305.5,462.5,320.9155888,168.4568443,1.570796327
BMGMC_013_baseline_7_1_15_layer1,13,7/1/2015,1249.481696,772.7630938,312.694853,196.789771,-1.453028891
BMGMC_013_baseline_7_1_15_layer1,13,7/1/2015,1681.700292,750.7488225,214.2933686,74.74868118,1.41537327
BMGMC_013_baseline_7_1_15_layer1,13,7/1/2015,847.5,776.5,211.6304933,93.94438541,1.570796327
BMGMC_013_baseline_7_1_15_layer1,13,7/1/2015,1840.007846,879.7302037,264.9097001,164.0209175,-1.424277711
BMGMC_013_baseline_7_1_15_layer1,13,7/1/2015,1588,971.5,213.5617882,80.94152618,1.570796327
BMGMC_013_baseline_7_1_15_layer1,13,7/1/2015,1105.248229,1179.98349,550.3807253,219.2176114,1.488809771
BMGMC_013_baseline_7_1_15_layer1,13,7/1/2015,257.7032634,1063.760431,346.8790572,141.7219829,-1.494067576
BMGMC_013_baseline_7_1_15_layer1,13,7/1/2015,525.5037995,1068.261064,273.4545464,193.0090199,1.446282301
BMGMC_013_baseline_7_1_15_layer1,13,7/1/2015,1947.736544,1110.730066,219.8750189,106.5974128,-1.481353485
BMGMC_013_baseline_7_1_15_layer1,13,7/1/2015,1424.798298,1354.254598,291.1596727,198.474034,1.568859793
BMGMC_013_baseline_7_1_15_layer1,13,7/1/2015,1890.486217,1500.5,417.1636696,116.0902951,1.570796327
BMGMC_013_baseline_7_1_15_layer1,13,7/1/2015,625.1734394,1451.320746,180.7550181,79.04612685,-1.310564949
BMGMC_013_baseline_7_1_15_layer2,13,7/1/2015,1209,478.5,308.8300519,117.3382512,1.570796327
BMGMC_013_baseline_7_1_15_layer2,13,7/1/2015,193.7045023,482.2768582,210.0403627,119.7638573,1.393136524
BMGMC_013_baseline_7_1_15_layer2,13,7/1/2015,714.914751,906.5101759,567.0928008,194.1905577,1.391372321
BMGMC_013_baseline_7_1_15_layer2,13,7/1/2015,324.002056,859.4896019,380.2445943,74.51225242,1.368518172
BMGMC_013_baseline_7_1_15_layer2,13,7/1/2015,1001.223684,840.2828628,262.7158866,119.0972216,-1.346599027
BMGMC_013_baseline_7_1_15_layer2,13,7/1/2015,1293.50262,1089.253333,489.3140121,140.383401,-1.409304054
BMGMC_013_baseline_7_1_15_layer2,13,7/1/2015,1814.245373,1133.213904,204.4670074,139.8034421,-1.197972822
BMGMC_013_baseline_7_1_15_layer2,13,7/1/2015,476,1478,307.9541299,151.9832967,1.570796327
BMGMC_013_baseline_7_1_15_layer3,13,7/1/2015,447.9316638,752.6015297,297.9404373,108.5334449,-1.369099052
BMGMC_013_baseline_7_1_15_layer3,13,7/1/2015,1455.008702,1076.493143,239.5416753,129.6500884,-1.177875762
BMGMC_013_baseline_7_1_15_layer3,13,7/1/2015,899.7176866,1239.961756,340.632395,164.2747615,1.293071544
BMGMC_006_7_1_15_layer1,6,7/1/2015,1641.5,305.5,291.5767009,80.06791129,1.570796327
BMGMC_006_7_1_15_layer1,6,7/1/2015,1157.5,606.5,591.0867057,173.9391101,1.550649924
BMGMC_006_7_1_15_layer1,6,7/1/2015,750.5,642.5,310.4981611,109.5481665,1.570796327
BMGMC_006_7_1_15_layer1,6,7/1/2015,1780.496134,716.49694,335.985703,137.4659425,1.289450716
BMGMC_006_7_1_15_layer1,6,7/1/2015,1544.5,746.5,192.6838228,99.41907675,-1.484466191
BMGMC_006_7_1_15_layer1,6,7/1/2015,114.5030558,1040.492656,618.5292548,159.1464663,1.434872893
BMGMC_006_7_1_15_layer1,6,7/1/2015,678.506318,983.4982018,204.8579286,95.91670526,1.43782331
BMGMC_006_7_1_15_layer1,6,7/1/2015,1247.49358,1134.495174,307.8793616,105.0880886,1.314729669
BMGMC_006_7_1_15_layer1,6,7/1/2015,325.5084584,1082.49171,203.029763,83.68924998,-1.259007425
BMGMC_006_7_1_15_layer1,6,7/1/2015,1007.5,1173.5,236.0489243,125.1344669,1.570796327
BMGMC_006_7_1_15_layer1,6,7/1/2015,987.5006478,1507.492484,337.5663412,159.3881803,-1.316084431
BMGMC_006_7_1_15_layer1,6,7/1/2015,608.4983746,1477.502029,254.8512935,148.6939857,1.389754327
BMGMC_006_7_1_15_layer2,6,7/1/2015,1267.52304,451.4163051,517.1046483,165.9930511,-1.465785665
BMGMC_006_7_1_15_layer2,6,7/1/2015,639.5031093,395.4976626,301.9217257,147.4967893,1.318927682
BMGMC_006_7_1_15_layer2,6,7/1/2015,311.5013798,667.5046229,626.6108258,267.8441023,-1.471216255
BMGMC_006_7_1_15_layer2,6,7/1/2015,1664.500227,827.50859,390.2606595,129.3246865,1.330458082
BMGMC_006_7_1_15_layer2,6,7/1/2015,1477.496395,1223.495721,556.3745443,315.6574134,1.417638686
BMGMC_006_7_1_15_layer2,6,7/1/2015,893.4900606,1092.488015,244.57906,101.1532524,1.494503706
BMGMC_006_7_1_15_layer2,6,7/1/2015,1142.5,1340.5,359.0072006,126.8671499,1.570796327
BMGMC_006_7_1_15_layer2,6,7/1/2015,420.5087969,1501.696156,410.1711075,102.9528825,1.535462041
BMGMC_006_7_1_15_layer3,6,7/1/2015,1395.374909,457.4011945,675.9633124,243.6282694,1.521127756
BMGMC_006_7_1_15_layer3,6,7/1/2015,544.5017951,533.5039413,562.0016953,87.08746924,1.289971811
BMGMC_006_7_1_15_layer3,6,7/1/2015,135.2856736,505.7925604,466.9679427,107.6429434,1.486240087
BMGMC_006_7_1_15_layer3,6,7/1/2015,808.4357089,1389.372829,559.5025509,194.1706637,1.407940847
BMGMC_007_7_1_15_layer1,7,7/1/2015,679.2457521,412.0579701,478.6476257,250.6817932,-1.395586723
BMGMC_007_7_1_15_layer1,7,7/1/2015,1562.075663,356.9789488,321.0463681,88.4560648,-1.427911955
BMGMC_007_7_1_15_layer1,7,7/1/2015,1163.562378,563.5420256,548.1736675,192.5018787,-1.544153251
BMGMC_007_7_1_15_layer1,7,7/1/2015,1898.811116,631.5557773,340.4543853,134.8965939,1.456364657
BMGMC_007_7_1_15_layer1,7,7/1/2015,403.508088,623.2752263,246.0541829,149.2322265,1.334443716
BMGMC_007_7_1_15_layer1,7,7/1/2015,828.2853419,822.9386335,484.3203024,142.2085406,-1.429425471
BMGMC_007_7_1_15_layer1,7,7/1/2015,554.6379475,816.94458,231.3887288,133.5970146,-1.447666126
BMGMC_007_7_1_15_layer1,7,7/1/2015,404.9992201,1166.137337,533.0528098,101.0695788,-1.522106437
BMGMC_007_7_1_15_layer1,7,7/1/2015,1874.990281,1338.474719,645.147388,134.024028,1.541877943
BMGMC_007_7_1_15_layer1,7,7/1/2015,1242,1169.5,249.8335343,113.8725403,1.570796327
BMGMC_007_7_1_15_layer1,7,7/1/2015,1502.779051,1316.757155,484.6298357,169.7204328,-1.471559311
BMGMC_007_7_1_15_layer2,7,7/1/2015,979.2267791,382.5250071,524.533853,248.9418809,-1.504204985
BMGMC_007_7_1_15_layer2,7,7/1/2015,1302.943273,380.9942303,182.6021777,102.4229243,-1.414415462
BMGMC_007_7_1_15_layer2,7,7/1/2015,1324.530936,796.2617355,331.1531469,97.73814258,-1.52178588
BMGMC_007_7_1_15_layer2,7,7/1/2015,1041.007138,995.4456174,445.7129818,156.0710946,1.496116199
BMGMC_007_7_1_15_layer2,7,7/1/2015,637.9620405,1019.226085,487.0145799,170.0478461,-1.374934512
BMGMC_007_7_1_15_layer2,7,7/1/2015,1650.87244,1056.272376,315.1181757,141.0223572,-1.511381093
BMGMC_007_7_1_15_layer2,7,7/1/2015,681.5002916,1370.994571,210.9223987,100.9106605,-1.570783984
BMGMC_007_7_1_15_layer2,7,7/1/2015,1347.295676,1523.523542,423.5116764,128.917226,1.517840248
BMGMC_007_7_1_15_layer2,7,7/1/2015,1635.001645,1491.495467,270.1285332,100.9960004,-1.439191821
BMGMC_007_7_1_15_layer3,7,7/1/2015,1782.536262,760.0051399,469.4799117,194.3064369,1.443225452
BMGMC_007_7_1_15_layer3,7,7/1/2015,1531.776305,781.3026322,474.6281145,198.6554713,1.482126319
BMGMC_008_7_1_15_layer1,8,7/1/2015,1465.506541,241.4990929,336.0292906,148.8067542,-1.483753446
BMGMC_008_7_1_15_layer1,8,7/1/2015,1011.781283,351.9559794,349.633523,108.3942688,-1.480045679
BMGMC_008_7_1_15_layer1,8,7/1/2015,491.5014994,497.5047003,479.3150704,177.3874058,-1.499531927
BMGMC_008_7_1_15_layer1,8,7/1/2015,1699.22031,502.5003656,321.3719958,190.9833737,1.416298244
BMGMC_008_7_1_15_layer1,8,7/1/2015,854.0024164,851.5053463,665.8901862,256.9708376,1.535472817
BMGMC_008_7_1_15_layer1,8,7/1/2015,1186.496292,667.4988793,305.9486535,189.3902651,1.403816305
BMGMC_008_7_1_15_layer1,8,7/1/2015,1792.225643,882.234734,360.7986821,159.5475656,-1.389510352
BMGMC_008_7_1_15_layer1,8,7/1/2015,1485.021422,904.3262116,345.5629429,146.0283737,1.435177527
BMGMC_008_7_1_15_layer1,8,7/1/2015,1201.74481,1063.503368,345.2732719,210.2455608,-1.351318644
BMGMC_008_7_1_15_layer1,8,7/1/2015,1147.995159,1449.980287,300.118674,136.0682016,1.449665322
BMGMC_008_7_1_15_layer1,8,7/1/2015,1868.532027,1494.501197,286.9485408,173.7879392,-1.341130463
BMGMC_008_7_1_15_layer1,8,7/1/2015,891.0506807,1603.741124,153.9488539,95.22548244,1.351876603
BMGMC_008_7_1_15_layer2,8,7/1/2015,1307.619119,327.3071896,513.4208394,135.7660334,1.563007974
BMGMC_008_7_1_15_layer2,8,7/1/2015,727.4639309,488.5795356,243.0445846,72.76882773,-1.25658244
BMGMC_008_7_1_15_layer2,8,7/1/2015,1047.991986,799.7656812,471.2183004,113.7906237,1.352802114
BMGMC_008_7_1_15_layer2,8,7/1/2015,1569.734053,696.2969043,252.6314465,125.034119,1.467471645
BMGMC_008_7_1_15_layer2,8,7/1/2015,715.4380942,1184.637018,545.5102299,114.5249323,1.570676728
BMGMC_008_7_1_15_layer2,8,7/1/2015,1833.775299,1180.000143,236.4856155,169.3919519,-1.332352289
BMGMC_008_7_1_15_layer2,8,7/1/2015,1324.546747,1332.001425,458.3073776,207.6153562,-1.42727143
BMGMC_008_7_1_15_layer3,8,7/1/2015,462.2210966,914.2656705,325.7999033,115.7339975,1.286636631
BMGMC_008_7_1_15_layer3,8,7/1/2015,1446.428755,1164.924799,491.7633223,259.9269252,1.306209307
BMGMC_008_7_1_15_layer3,8,7/1/2015,1020.684118,1089.754217,288.5347883,64.35419932,1.570693465
BMGMC_008_7_1_15_layer3,8,7/1/2015,828.7845022,1410.260493,424.4045885,116.8182066,-1.513426701
BMGMC_008_7_1_15_layer4,8,7/1/2015,1636,1294.5,688.0156252,273.2562649,1.570796327
BMGMC_009_7_1_15_layer1,9,7/1/2015,1664.483299,374.219695,379.9279456,152.6079018,-1.399529738
BMGMC_009_7_1_15_layer1,9,7/1/2015,425.5049472,363.3060026,146.3418242,98.92661182,-1.246351413
BMGMC_009_7_1_15_layer1,9,7/1/2015,1400.357551,704.5323174,575.2555728,187.3577417,1.52202649
BMGMC_009_7_1_15_layer1,9,7/1/2015,1035.846608,709.3739928,416.3925008,129.2216124,1.448620776
BMGMC_009_7_1_15_layer1,9,7/1/2015,601.9942863,811.7151193,587.1662206,200.3867534,-1.548289359
BMGMC_009_7_1_15_layer1,9,7/1/2015,1919.42303,972.9407714,307.5131598,138.8897276,-1.504910727
BMGMC_009_7_1_15_layer1,9,7/1/2015,1238.001238,1312.493547,740.2139792,212.6206142,-1.570785932
BMGMC_009_7_1_15_layer1,9,7/1/2015,833.2209273,1361.699598,297.6420008,114.2468994,1.381957306
BMGMC_009_7_1_15_layer1,9,7/1/2015,1512.003951,1504.99921,212.5457373,153.5296707,0.984244068
BMGMC_009_7_1_15_layer2,9,7/1/2015,876.3021516,512.0459065,440.8821746,168.8178604,1.473352896
BMGMC_009_7_1_15_layer2,9,7/1/2015,1121.281426,716.933815,332.1356565,72.02878719,1.434665389
BMGMC_009_7_1_15_layer2,9,7/1/2015,952.7604295,1216.9874,762.4419108,197.8165487,1.44875233
